ID,label,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device
3741,retained,26,97.11036434,2119,110,53,1913.035713,1166.944108,28,27,Android
5726,churned,208,364.4817253,1932,75,0,1913.182699,1222.341543,13,6,iPhone
11101,retained,162,290.6288024,1700,123,4,1914.001717,1547.168367,25,22,iPhone
2789,retained,169,239.5341204,1055,168,34,1914.879044,635.8711563,30,21,iPhone
14792,retained,114,202.7495191,1317,63,0,1915.232664,521.7604054,31,28,iPhone
5411,retained,152,177.9641974,1285,0,12,1915.96897,678.6489654,18,18,iPhone
5539,retained,12,89.09901359,820,117,56,1916.773888,820.2053419,10,8,iPhone
8557,retained,242,353.0564087,1799,0,62,1917.365357,1076.831605,21,19,iPhone
7522,retained,79,134.8479751,2194,28,3,1917.860899,1203.207011,26,17,iPhone
14356,retained,10,260.2329028,2887,59,0,1918.597699,983.1612036,15,13,iPhone
8165,retained,122,201.130756,2537,0,3,1919.001217,980.7439819,16,11,iPhone
14812,retained,134,665.3523015,2808,0,17,1919.103328,571.3195986,24,16,Android
7908,retained,119,186.6560144,1643,0,0,1919.680906,1465.380646,13,7,Android
12536,retained,153,198.4531828,3065,0,98,1920.968502,1595.550064,21,18,iPhone
7577,retained,34,176.1446316,2900,3,7,1921.963834,784.1295987,18,16,iPhone
1981,retained,37,90.7961492,1572,154,28,1923.092435,966.3112898,13,12,Android
10904,retained,40,147.0605989,1379,18,0,1923.903227,1278.250462,25,25,iPhone
9318,churned,31,108.0454094,1550,78,44,1924.213637,1495.221262,10,3,iPhone
11816,retained,42,80.78753799,2702,358,0,1925.438995,391.3405645,14,14,iPhone
14821,churned,1,96.45934633,3384,0,0,1925.79959,719.2706905,1,1,Android
4408,retained,37,107.1474695,2518,230,87,1926.45913,1006.114336,18,17,Android
13868,retained,47,110.1299167,1051,311,0,1926.704381,1534.74503,7,7,Android
6281,retained,53,103.4283408,2993,87,0,1927.897409,446.4418314,9,8,iPhone
838,retained,83,257.1420987,1925,129,0,1928.717335,1170.799409,12,12,iPhone
8987,retained,53,277.4332213,1930,49,0,1929.241117,1433.873424,5,5,iPhone
10660,retained,25,69.14951303,2124,171,0,1929.879519,965.8033112,9,9,Android
1894,retained,115,188.8994216,2391,100,0,1929.903433,1583.875425,20,18,iPhone
9571,retained,79,117.5080041,929,0,59,1929.959055,271.9902672,4,4,Android
6363,retained,27,195.3066078,1992,26,41,1930.059725,1267.494702,23,15,Android
6525,retained,56,315.4675537,1241,30,0,1930.312288,495.6095404,10,4,iPhone
11131,churned,208,251.3856045,1949,53,0,1930.50192,934.7565884,23,16,iPhone
8470,retained,115,186.6038267,1888,0,25,1931.074314,402.6397673,27,20,iPhone
739,churned,92,150.4103676,2079,643,0,1931.331106,1423.299635,6,6,iPhone
1895,retained,492,930.2825266,2646,153,39,1931.381832,876.0243517,28,18,iPhone
2557,retained,34,68.16583047,2343,107,0,1931.642261,1097.378407,7,7,iPhone
11359,retained,45,59.28111026,2868,297,0,1931.90386,1364.877087,7,6,iPhone
1861,retained,56,195.9279199,3287,144,100,1932.049133,486.9049577,7,7,Android
9554,churned,120,191.3684419,825,167,0,1932.639582,1163.17683,22,16,iPhone
11645,retained,81,150.1250125,1351,108,174,1933.972435,1183.296101,28,24,Android
2975,retained,80,161.1814727,3139,0,0,1934.71488,920.3222465,27,21,iPhone
2719,retained,293,450.8924107,2785,415,214,1934.878328,1218.233298,23,16,iPhone
12766,retained,62,314.4540597,1422,38,0,1934.936177,1174.184821,5,5,iPhone
12256,retained,10,60.2426053,1149,52,15,1936.206833,899.7162505,25,22,iPhone
5401,retained,110,225.9967363,3432,179,0,1937.103172,1522.054352,23,16,iPhone
12490,churned,71,416.264183,1308,360,0,1937.354572,1182.184913,5,4,Android
8658,retained,134,199.0784311,2466,594,0,1938.432445,399.3991434,12,12,iPhone
1950,retained,51,304.4871402,1938,20,6,1939.950134,1002.542182,14,7,iPhone
900,retained,246,450.3121011,851,0,105,1940.092827,826.4894451,30,28,iPhone
3660,retained,120,168.0678666,2094,69,105,1940.195714,549.3597437,17,13,iPhone
1558,retained,61,149.4284921,2535,155,7,1940.861387,771.5521841,14,12,Android
3534,retained,57,231.3927152,2122,32,0,1941.706289,1397.970667,11,10,iPhone
772,retained,30,50.83189338,3177,44,5,1941.710163,1254.964606,2,2,iPhone
6095,retained,95,183.6132627,1552,0,27,1941.760464,1026.202617,4,4,Android
4518,retained,83,181.2237114,1178,228,47,1942.296889,1606.607168,13,8,Android
1940,retained,42,67.9753713,3265,0,0,1943.85947,533.4631121,26,24,iPhone
5529,retained,47,168.1106061,2709,0,78,1944.918891,1226.518224,21,14,iPhone
796,retained,128,169.4634319,2928,42,74,1945.061877,1439.460824,2,2,Android
14150,churned,42,100.1182188,1750,39,0,1945.066977,1454.255265,6,1,iPhone
13655,retained,3,156.8528651,1267,12,46,1945.152687,969.4849063,9,5,Android
156,retained,13,62.99429299,843,35,7,1945.668314,1482.244178,24,22,Android
4963,retained,3,192.5273424,1114,24,0,1946.12024,996.9736263,12,8,Android
13057,retained,104,235.8896979,2987,99,1,1947.613402,1167.128715,12,6,Android
4117,retained,33,104.5408502,2140,38,26,1948.229628,1400.816235,23,14,iPhone
2702,retained,62,153.1650088,3397,226,32,1948.284637,624.9340635,20,15,iPhone
2662,retained,67,150.6085768,3122,111,21,1948.315544,1099.209109,4,4,iPhone
5094,retained,45,131.6709244,2490,224,0,1948.560306,1348.629044,7,7,iPhone
4069,churned,76,642.3701317,3430,104,0,1948.833153,788.5777581,4,4,iPhone
5400,retained,373,496.8889186,1610,265,30,1950.371948,1263.438723,30,28,iPhone
12624,retained,30,192.4387267,998,0,57,1950.684977,1502.247475,17,15,iPhone
10077,churned,31,101.278318,1347,98,0,1951.607518,1307.159321,12,12,iPhone
13599,churned,31,126.7162705,1092,21,28,1952.021109,895.0416071,7,7,iPhone
10070,retained,53,202.4501953,3202,181,51,1952.736543,1049.766803,28,18,iPhone
9751,retained,239,357.6938013,3500,71,23,1953.377531,518.563374,7,5,iPhone
561,retained,108,141.3470742,2962,202,0,1954.574241,1617.726376,26,19,iPhone
7992,retained,297,501.7870981,3085,0,20,1954.963413,958.9528602,3,3,iPhone
14394,retained,75,132.8009869,2397,48,0,1955.282599,1291.568124,15,15,iPhone
8708,retained,39,65.39785288,1749,164,0,1955.363102,1440.207267,30,28,iPhone
3839,retained,100,216.0534688,3214,145,0,1955.586851,1288.477373,28,20,iPhone
7510,churned,17,86.90425181,1023,196,184,1956.177007,929.2244012,5,5,iPhone
14470,retained,195,306.7770095,2540,117,0,1956.471079,1001.557003,15,15,Android
14457,retained,131,262.7463796,2295,9,20,1958.038845,1581.339614,14,11,Android
10346,retained,1,290.2652813,2126,0,0,1959.688389,1408.652363,13,9,Android
3994,retained,16,95.86355856,1033,0,9,1960.560605,1014.875966,17,9,iPhone
4028,retained,15,67.23787965,2654,2,8,1961.189281,771.0837433,7,3,Android
1318,retained,276,387.307093,3485,0,18,1961.392638,1267.777026,30,24,iPhone
5510,retained,120,342.0380854,822,12,0,1961.759748,1276.480839,22,20,Android
13754,retained,77,96.89209717,1462,201,89,1961.867754,1412.044135,16,16,Android
5087,retained,43,59.25791913,2500,0,0,1962.569548,1575.231006,26,25,Android
6646,retained,6,110.7892144,2393,275,1,1962.675457,1324.638248,13,13,iPhone
14723,churned,109,158.8521369,1677,55,27,1963.545676,1513.590046,7,4,Android
1608,retained,82,197.6324861,1026,53,0,1964.899689,1389.958002,14,12,iPhone
614,retained,78,100.4571795,3084,118,34,1966.022825,1277.42145,27,24,Android
1716,retained,9,114.6057025,2099,172,0,1966.186404,1447.168624,9,4,iPhone
74,retained,113,324.7514369,3001,806,18,1966.355964,872.2037088,29,20,iPhone
3003,retained,32,132.0248803,3439,31,2,1966.827711,495.7177349,6,4,iPhone
14806,churned,127,259.1522068,2569,907,0,1967.465547,1432.119805,19,12,iPhone
9351,retained,152,214.4128119,1015,106,86,1968.047523,865.9484664,9,7,Android
7025,retained,8,54.37703485,3445,62,63,1968.0902,1043.740577,13,13,iPhone
577,retained,148,216.8416861,2056,35,17,1968.286159,1140.192548,30,28,Android
11881,retained,129,176.1724971,2147,151,51,1968.831327,448.0451416,20,12,Android
1418,churned,21,452.5579373,956,53,2,1969.933826,708.5421534,21,21,iPhone
14889,retained,273,388.6444015,2457,107,0,1970.898561,1109.239785,28,18,iPhone
12739,retained,34,181.8793416,1626,81,68,1971.429795,849.0236876,17,13,Android
5245,churned,10,83.54142361,1444,0,0,1973.047536,547.6399964,4,4,iPhone
2462,retained,34,645.6185531,3405,44,0,1974.237861,1092.14365,24,21,Android
9246,retained,62,144.1582179,2409,29,2,1974.607244,1302.666947,3,3,iPhone
4572,churned,56,98.7919381,1612,0,107,1975.100041,860.9989035,8,4,iPhone
4848,retained,65,227.0615372,771,64,0,1975.266774,788.893171,17,9,iPhone
9531,retained,66,115.9885672,1697,279,43,1976.652461,943.4668317,27,22,iPhone
2281,retained,54,129.5614808,2023,327,51,1977.13782,224.0310225,27,23,iPhone
6963,retained,86,117.9082893,1698,62,0,1978.282603,1155.956703,17,16,iPhone
3873,retained,26,122.5784751,3211,50,0,1978.776451,1057.023067,16,14,iPhone
5888,retained,46,117.470361,1132,341,0,1979.129074,1585.811847,9,9,Android
14875,churned,101,287.6054871,2322,11,60,1979.283856,1572.764668,6,6,iPhone
13776,retained,2,72.37192148,2145,205,5,1980.012984,167.7228367,9,7,iPhone
13413,retained,95,119.7654835,1743,31,23,1980.034942,683.8787939,24,22,iPhone
380,churned,25,284.7822419,2847,23,176,1981.477202,858.5343587,11,11,Android
11017,retained,317,413.1972929,2342,0,4,1982.999792,1191.406544,15,11,iPhone
3205,retained,32,104.3355916,1691,170,45,1983.790687,400.1977658,21,13,iPhone
4277,retained,356,461.4840013,1410,526,0,1986.774737,1380.756098,21,16,iPhone
13965,retained,220,269.9400381,3269,217,3,1987.394643,1594.00595,21,16,iPhone
6293,retained,64,195.4906354,3124,29,31,1988.201184,1198.730374,17,16,Android
5208,retained,112,246.4169156,1986,0,60,1988.748027,210.9141161,30,20,Android
9080,retained,24,173.4926461,1566,56,0,1989.73103,1026.428564,8,8,iPhone
9967,churned,80,100.8229501,3231,19,0,1990.220855,1328.90061,22,21,iPhone
500,retained,46,86.29981361,1331,0,110,1990.407753,1294.223987,20,13,iPhone
11510,retained,119,191.9742772,777,38,0,1992.607118,829.497862,15,7,iPhone
2037,retained,49,161.728674,3037,197,46,1993.21291,395.3218544,16,13,iPhone
8156,retained,94,440.6588022,1512,63,88,1993.248567,808.5460468,29,19,iPhone
6857,retained,13,114.1454252,1626,0,119,1993.905264,409.392666,17,13,Android
10724,retained,35,235.1627277,3105,30,33,1994.025701,1244.235338,7,4,Android
11558,retained,100,159.5844894,1077,1,131,1995.324816,1583.358724,27,17,iPhone
10011,retained,158,346.1641251,3317,0,0,1995.468853,1229.049197,29,19,Android
9550,churned,34,69.33565111,2555,56,37,1995.696651,1344.204331,23,16,iPhone
13048,retained,5,90.158582,936,50,0,1996.520112,1434.177491,23,21,Android
13717,retained,54,117.3152353,3048,237,0,1997.25332,984.1526449,24,18,iPhone
2102,retained,117,165.578403,1040,34,32,1997.951163,1280.172597,29,20,Android
11093,churned,12,53.6853104,1556,116,52,1998.301677,1529.787134,8,8,iPhone
8730,retained,3,69.93370922,3113,0,0,1998.58543,1220.274642,24,16,iPhone
4982,churned,131,362.3429548,1017,358,0,1999.186605,762.4259169,20,15,iPhone
957,retained,104,258.406468,1103,0,115,1999.346214,1607.0236,8,8,iPhone
11779,retained,10,227.7589649,2319,398,0,1999.542334,745.0957302,10,8,iPhone
4265,churned,31,117.3193897,2432,160,85,1999.546659,1016.712207,14,6,Android
4158,retained,104,145.9254503,2710,0,0,2000.319617,1361.726603,30,21,Android
11617,retained,5,93.63210577,3110,13,0,2000.938018,1153.202031,30,23,iPhone
1025,retained,22,146.5541342,2124,205,50,2000.97283,1097.659876,12,9,iPhone
2408,retained,107,448.4646691,2514,14,31,2001.818042,731.9737805,10,10,Android
10220,retained,45,107.9205044,2077,121,0,2002.657705,1534.296128,28,27,Android
12720,retained,47,69.18657189,1380,0,103,2002.917504,380.2490097,21,14,iPhone
554,retained,33,237.6278749,2899,0,36,2004.205378,886.7738426,10,10,iPhone
14968,churned,267,623.2805815,3260,28,24,2004.258095,1522.307713,10,7,Android
12057,retained,11,131.9423354,988,512,0,2004.970872,1387.124773,22,22,iPhone
10781,churned,267,562.0904605,2839,375,47,2005.001199,1227.10759,1,1,iPhone
1578,retained,48,183.218385,798,20,0,2005.611465,867.472355,22,20,iPhone
7658,retained,237,312.7374972,765,0,22,2006.055599,1402.131447,6,6,Android
6840,retained,94,249.7843417,908,239,4,2006.107104,932.289991,10,5,iPhone
9400,retained,116,372.2223987,1596,314,0,2006.293656,1006.716181,30,24,iPhone
12346,retained,52,154.5950644,1169,213,101,2006.443584,1172.689725,27,19,iPhone
2731,retained,201,349.1541965,1838,293,53,2007.144911,1146.624593,18,12,Android
10541,churned,7,187.1496312,1727,71,3,2008.02517,649.9321341,22,22,iPhone
8108,retained,71,167.3782979,1040,231,0,2008.504124,845.5668302,30,21,Android
4529,retained,58,110.6067732,1070,173,2,2008.994485,1089.103316,18,15,iPhone
11818,retained,1,99.12397807,1163,26,74,2010.219303,539.0614835,5,3,Android
705,retained,143,307.3726175,2981,94,0,2010.335814,710.6087001,11,11,Android
7528,retained,42,160.5624344,1131,756,0,2014.432339,1657.418046,2,2,iPhone
9635,retained,8,168.3742275,1369,63,0,2014.691125,782.219599,18,15,iPhone
3673,retained,10,137.8637294,1836,237,41,2014.76297,1290.963347,7,5,Android
8155,retained,45,99.56927309,2670,158,71,2015.448094,1353.570287,24,16,iPhone
10171,retained,83,151.3089427,1129,266,45,2016.562497,1111.299526,17,17,iPhone
7634,retained,101,127.6899442,1469,95,50,2017.47217,645.2349792,17,13,iPhone
5250,churned,43,86.32262066,3263,55,9,2017.476199,1591.100719,19,18,iPhone
10269,retained,19,64.56543691,3195,0,0,2017.717861,1626.710415,18,18,Android
8356,retained,258,521.5446981,3230,363,175,2019.827399,893.7607088,12,8,Android
12406,retained,97,469.163773,2715,24,0,2020.112326,1470.950427,7,7,iPhone
11148,retained,68,325.5564029,3193,0,2,2021.176704,1051.059444,12,5,Android
14060,retained,31,165.5267929,2056,263,74,2021.584617,1424.251503,6,3,iPhone
1171,retained,178,316.2357743,2359,7,0,2022.001971,1211.697133,14,10,iPhone
11616,retained,163,609.4701452,3089,0,0,2022.148644,547.5723645,13,7,Android
4052,churned,23,151.5929882,1129,95,0,2022.197168,961.6722921,8,3,iPhone
4828,retained,38,53.00868058,3407,143,114,2022.798308,1588.596686,11,11,Android
11968,retained,22,85.58436095,2105,65,0,2023.334109,753.8313502,26,18,iPhone
12745,retained,64,188.4045404,1113,299,41,2023.640418,890.2359583,7,4,iPhone
1992,retained,91,238.1514923,1541,27,0,2023.703694,1117.116203,27,18,iPhone
858,retained,1,58.25196797,2902,73,64,2023.874212,1054.969152,12,8,Android
4322,retained,44,592.2741938,3172,99,0,2024.722859,1318.386281,26,19,Android
13602,churned,82,256.5817648,1296,0,218,2025.04631,879.6110699,15,9,Android
4423,churned,7,282.6715368,3282,0,1,2025.844097,1307.325604,4,3,iPhone
10258,retained,109,185.7128347,986,78,9,2026.843474,1682.927165,22,22,iPhone
7696,retained,14,95.99916762,1170,210,0,2027.472634,1565.675336,17,15,iPhone
7200,retained,19,52.4458028,2829,3,3,2027.67733,1474.635692,9,7,Android
1841,retained,42,319.2965818,2958,120,40,2028.926311,1023.251151,10,10,iPhone
13214,retained,150,251.1808034,1455,519,50,2030.442359,573.3443303,14,7,iPhone
11772,churned,66,108.6938753,1201,31,0,2030.962236,923.2575754,8,7,iPhone
13365,retained,12,95.55095622,801,250,4,2031.247401,1326.508435,4,2,Android
4316,retained,28,162.5804881,2765,194,46,2031.254968,1398.180389,12,12,Android
11176,retained,12,128.4880091,2332,43,0,2031.824307,517.4915055,1,1,iPhone
916,retained,132,291.8831951,3219,0,218,2032.673198,1456.588162,16,12,iPhone
998,churned,36,98.87121179,1741,105,119,2033.381143,1060.021657,23,21,iPhone
6877,retained,56,218.0137627,1815,3,0,2033.546935,1503.338508,26,24,iPhone
3755,retained,126,161.0993987,1925,11,0,2034.964803,1090.108571,22,19,iPhone
1044,retained,60,172.7567217,2801,136,0,2035.277437,770.4918034,29,28,iPhone
3622,churned,120,151.8161006,1054,79,0,2035.668312,1660.916461,12,7,Android
13665,retained,29,71.32869737,2418,146,4,2035.708023,1668.577615,26,24,iPhone
12997,retained,31,51.0833145,2728,0,0,2035.861032,1088.847303,9,9,Android
14708,retained,68,145.4206065,2760,32,0,2036.285442,752.03976,8,3,iPhone
2152,retained,64,203.5905813,3258,56,0,2036.509555,1686.067566,27,22,iPhone
14564,retained,409,820.1076236,1824,38,40,2036.536358,1608.014038,3,3,Android
11971,retained,225,299.9744601,1697,55,30,2036.751948,891.2371768,28,19,iPhone
5516,retained,38,128.2568619,759,40,0,2036.967849,606.5742604,29,21,Android
2298,retained,77,220.1378048,1475,0,0,2037.197445,1360.250935,25,24,iPhone
8233,retained,71,194.9264892,3039,5,23,2038.162591,1563.102366,28,19,iPhone
4378,retained,105,349.8969906,2627,221,53,2039.671243,1397.330098,28,23,Android
2611,retained,85,128.150137,1731,0,12,2040.015711,832.2528073,16,10,iPhone
13300,retained,192,396.9061836,3095,75,0,2040.138774,527.5872244,23,16,iPhone
11682,retained,27,226.0256018,821,18,0,2040.500399,1567.039624,28,26,iPhone
13087,retained,21,418.1452026,2847,238,38,2041.682177,1449.283672,19,19,Android
7859,retained,7,221.5985779,1339,364,0,2042.47487,1202.873287,15,15,Android
13663,churned,26,82.30067095,1567,26,71,2042.496921,1189.801296,6,6,Android
13915,retained,123,250.7418339,1825,525,19,2042.550488,443.6035825,20,17,Android
6296,retained,28,285.4482785,1583,0,12,2042.694497,759.4532052,5,3,iPhone
1228,retained,59,133.0662929,1162,2,0,2043.187479,1331.058777,11,5,iPhone
466,retained,73,93.63506622,1520,27,0,2043.840613,1453.525428,23,18,iPhone
1410,retained,100,126.2013753,1591,398,5,2043.890865,343.9944638,11,10,iPhone
5682,retained,3,125.9904849,1388,292,91,2043.89332,1612.289789,27,19,iPhone
14832,retained,30,100.3652542,2047,205,5,2044.04078,1488.034031,18,12,iPhone
11711,retained,193,517.6398745,2132,81,12,2044.363429,1391.573497,29,18,iPhone
5661,retained,40,135.9408288,1752,110,0,2044.646049,1432.031062,27,23,iPhone
8876,retained,202,376.5874849,2886,21,0,2044.68007,1107.975646,29,22,iPhone
13706,retained,117,246.1312636,1117,272,0,2045.270139,919.2256016,20,13,Android
11321,retained,91,156.3614232,3222,268,32,2045.507082,432.4545645,30,26,Android
11291,retained,18,142.9950417,2887,16,4,2045.709163,1221.787034,22,14,iPhone
8643,retained,171,313.0022076,2204,90,0,2048.012615,475.8226396,16,16,iPhone
13650,retained,117,408.4041616,2611,75,4,2049.101895,1699.802834,18,18,Android
14118,retained,110,202.6073945,1235,169,294,2049.111589,1042.134769,15,15,Android
10831,retained,95,163.7940601,1372,18,28,2049.573229,1389.811327,13,7,Android
9158,retained,108,190.9817507,1983,115,0,2049.646745,498.7272756,31,27,iPhone
10990,retained,88,147.3064438,789,8,69,2050.272575,1700.533853,12,12,iPhone
3353,retained,43,208.0374244,2182,18,0,2051.052171,225.1590112,7,1,iPhone
2061,retained,2,59.82135448,921,90,0,2052.142226,933.2455209,26,25,iPhone
2879,retained,41,170.8961127,1740,91,204,2053.408563,1661.664845,28,26,Android
10527,retained,72,344.0215035,746,2,92,2053.654214,1085.075174,9,7,iPhone
5518,retained,53,140.4048575,1028,135,50,2053.810227,1255.525987,20,16,Android
10799,churned,134,237.4636322,2742,75,35,2055.002355,970.0671562,2,2,Android
5049,retained,42,62.0771058,1059,0,0,2055.940494,770.8110737,12,12,Android
4723,retained,22,140.7731969,2961,1,34,2056.005127,1400.918398,19,19,iPhone
6366,retained,60,135.7564675,963,0,7,2056.481367,1509.405681,2,2,Android
8331,retained,19,74.04808243,2539,105,6,2057.358841,1203.523199,14,12,iPhone
1864,retained,30,73.64121754,1284,328,0,2057.369473,1161.531095,17,17,iPhone
8389,retained,179,271.8492417,1839,42,0,2057.458067,1489.002681,23,17,iPhone
477,retained,6,183.3135993,749,161,21,2058.202902,994.8348659,14,7,iPhone
